text	label1	label2	label
@CDU Was soll die ständige NATO-Erweiterung? |LBR| Ihr sollt meinen Sohn nicht aufgrund eines blöden Bündnisautomatismus in den Tod schicken, bloß weil irgendjemand gegen irgendjemand anders aus Gründen, die keiner versteht, Krieg in einem abgelegenen Winkel namens Nordmazedonienen führt.	OTHER	OTHER	0
@RT_Deutsch Kriege auf der Erde werden in Naher Zukunft aus dem All entschieden	OTHER	OTHER	0
@afgveteran mist zu spät... hab noch 1-2 Schmähungen hinterher gereicht!	OTHER	OTHER	0
@Beatrix_vStorch @krippmarie Seehofer ist eine bayrische Oberpfeife....er hatte nur kurz seine Momente wurde aber schleunigst zurechtgestutzt...😃 |LBR| Als Beweis dafür trägt er sein Haar jetzt auch kürzer ....😃	OFFENSE	INSULT	1
statt diesen kriminellen #Ausländer noch im Fernsehen zu zeigen sollte man ihn lieber rausschmeißen @aktuelleStunde #WDR	OFFENSE	ABUSE	1
Herr @MartinSchulz es heißt dieses Jahres und nicht diesen Jahres aber ihre Schulbildung ist uns ja alle hinlänglich bekannt #SPD	OTHER	OTHER	0
"@willichnich @ScottiRacer Es gibt ja ein ganzes Konglomerat an staatlicher Gelder für Projekte gegen ""rechts""."	OTHER	OTHER	0
@tagesspiegel @DietmarBartsch Soll er doch dort verrotten	OFFENSE	INSULT	1
"@key_boarder_kai Wer sagt schon ""Scheide"", da fällt mal wieder Böhmermanns LinksGrüne versifftes Autoren-Team auf. #LaferLichterLuther"	OFFENSE	ABUSE	1
Absolut richtig, liebe Linksgurken. |LBR| Die Wirtschaft der sozialistischen #ddr ist nur deshalb zusammengebrochen, weil der pöse kapitailistische Westen die notwendigen Investitionen in die Industrieunternehmen sabotiert haben |LBR| Der Westen ist daran Schuld an dem veralteten #Trabant	OFFENSE	ABUSE	1
@Bus_Fauli Na zumindest 3-4 Stunden vorher weiß man genau, wann und ob man den Fernverkehr einstellt. Die Zeit hätten vielen gereicht, doch noch einen Zug zu erwischen. /TN	OTHER	OTHER	0
Kurdistan Solikundgebungen heute: Frankfurt: HBF , 16:00, Gießen: Kirchplatz 16:00, Darmstadt: Luisenplatz 18:00, Mainz: HBF 16:00	OTHER	OTHER	0
@RalfMertens14 Meine Güte, dann waren Sie ja noch katholischer als wir pechschwarzen Niederrheiner :-)	OTHER	OTHER	0
Yay yay yay: Wir tragen grad die 130. Vermittlung in Deutschland ein! Die Zahlen steigen! Wow,was für ein tolles Team wir doch haben! :)	OTHER	OTHER	0
Russen das habt ihr toll gemacht<U+0001F44D>	OTHER	OTHER	0
Sachtma, soll ich zum Türken oder zum Chinesen ins Dorf runter fahren? |LBR| #keinbockzumkochen	OTHER	OTHER	0
@MiriamOzen Das genau ist es was einen wahrhaften Ritter ausmacht. Themen ansprechen die sonst wahrscheinlich niemand Interessieren. Kämpfen für die, die keine Stimme haben.	OTHER	OTHER	0
"Erst den Wald verwüsten mit aller Gewalt, jetzt rumlabern von wegen ""miteinader reden und eine Lösung finden"". Es ist so lächerlich."	OTHER	OTHER	0
Alles was der amerikanische Präsident Donald J. #Trump sagt entspricht doch der Wahrheit. |LBR| Also warum regt ihr euch da so auf ?	OTHER	OTHER	0
@RAPeterElias @Augenroller @krippmarie Haben Sie mehr Infos als der Journalist, dann lassen Sie es uns wissen. |LBR| Danke.	OTHER	OTHER	0
@nicolediekmann @mille_kraft Ja ...aber keiner will euch!Nicole	OFFENSE	INSULT	1
@Sitewinder @BalianIbelin65 @polizeiberlin Gemäß der Europäischen Menschenrechtskonventionen kann die Versammlung- und Demonstrationsfreiheit kein Privileg für deutsche Staatsbürger sein. Und das ist selbstverständlich gut so.	OTHER	OTHER	0
@darksideoftheeg @die_Schoene Auch wenn ich nichts von Gabriel halte, Aber in Israel hat er Recht.	OTHER	OTHER	0
@Berlin_Westend @michael_seyfert Es geht nicht um wilde Hunderudel, die es übrigens in Deutschland nicht gibt, sondern um das Verhältnis zwischen Mensch und Tier. Dieses Verhältnis zum Tier, und damit zur Natur und Umwelt, sagt sehr viel über den Menschen aus! Tierfeinde können auch keine Menschenfreunde sein.	OTHER	OTHER	0
Immer lächerlicher verdrehen die grün unterwanderten öffentlich-rechtlichen Sender jede innen- oder außenpolitische Nachricht zum Schicksalskampf von gut (=links) gegen böse. Deutschlands Staatsjournalisten sind in den offenen Kriegszustand mit der Wahrheit eingetreten.	OFFENSE	ABUSE	1
@focusonline „Rechte Demonstranten“ ist eine Relativierung Ihrerseits - in #chemnitz sind Neonazis und Rassisten nahezu unbegleitet marschiert	OTHER	OTHER	0
@ZDFheute Woran machen Sie journalistisch fest, dass eine Sammlung schriftlicher Absichtserklärungen, die die breite politische Öffentlichkeit bis gestern weder ahnte noch vermisste, bereits heute als „historischer Akt“ zu werten sei? Das ZDF und Merkels @RegSprecher sind ununterscheidbar.	OFFENSE	INSULT	1
@shlomosapiens Die Umfrage ist von Forsa. Also im wesentlichen wertlos.	OFFENSE	INSULT	1
Seehofer sagt die Migranten-Zahlen sinken,<U+0001F632> der Staat stellt die Ordnung wieder her. Das ist das Eingeständnis dass mit der Migration nichts in Ordnung war. Respekt Hr. Drehhofer.	OTHER	OTHER	0
@Sternenrot @_schwarzeKatze aber das ist halt einfach kein topf wtf	OFFENSE	PROFANITY	1
@Lotstep1 @SteinbachErika Nix Sezession, der Ruhrpott ist mir,woll! Und wer dat nich will dem komm ich dabei !Bei mir weht die DEUTSCHE FAHNE, nicht wie Merkel die unsere Fahne in den Dreck schmeißt und draufspuckt! Das Video kennt jeder,das ist ihre Einstellung zu unserem Land ! Blutmerkel !	OFFENSE	ABUSE	1
Gegen Islam zu sein ist Nazi, obwohl die Nazis den Islam mochten. |LBR| Vegetarier zu sein ist gut, obwohl Hitler Vegetarier war. |LBR| Linke Logik?	OTHER	OTHER	0
@66Freedom66 Schade das wir soviele dumme dumme deutsche Menschen haben, wer jetzt auf empört macht dem könnte ich glatt.... |LBR| kotzgrüne Arschlöcher ihr!!	OFFENSE	ABUSE	1
Da fehlt ein Tweet von mir ! Deutsche haben Deutschland wieder aufgebaut ,vor allem Deutsche Frauen !!! KEINE TÜRKEN !!!! ODER sonstige	OFFENSE	ABUSE	1
@SPORT1_PR @SPORT1 @fckoeln @VfLBochum1848eV @Rote_Teufel @tipico Bei den Vereinen versagt ,dann hat er dass richtige Profil für die Medien !	OFFENSE	INSULT	1
@DrPhiloponus @neos_eu @volkspartei @sebastiankurz Ja genau... kann ich dich zu einer Lobotimit-Nachuntersuchung einladen!?	OFFENSE	INSULT	1
@michaeladam1984 auch gut. bin oberst d.r. der panzergrenadiere. tolle truppe. macht mir viel spaß. bei dir alles wieder ok?	OTHER	OTHER	0
@hapatamast @Mischa0815 |LBR| So siehts in Wahrheit aus. Aller Abschaum kommt Nach D ohne Paß keine Akte.	OFFENSE	ABUSE	1
@Juergen_Fritz Solche aussagen kommen zurecht, wenn man Träger einer Gehirn Prothese ist.	OFFENSE	INSULT	1
@Tom174_ @FrankyB122 @stefanolix @Die_Gruenen Ich schmeiße nichts durcheinander. Jeder der einen Fuß über die deutsche Grenze setzt, hat bereits mehrere sichere Drittstaaten durchquert. Er hat laut GG keinen Anspruch auf Asyl.	OTHER	OTHER	0
@FrauMensing Bin leider grauer - und in Berlin! 😂 Aber den Herrn würde ich gerne mal treffen. CL	OTHER	OTHER	0
@Claudia_Mertes @MiataMuc Keineswegs. Ich glaub nur nicht alles, was in der Zeitung steht ☺	OTHER	OTHER	0
@sonneundmond1 Liebe @sonneundmond1, |LBR| daher dieser Kommentar und das Interview. Daher unser Vorgehen mittels Meldungen und Anzeigen gegen facebook und twitter-Kommentare. Daher die klare Positionierung und Berichterstattung über den Antisemitismus aller Seiten. Können wir mehr tun?	OTHER	OTHER	0
@keoma58 Die beiden UNDEUTSCHEN Ausländerinnen können von mir aus hinfallen, wo sie wollen! Nur nicht in unser Sozialsystem ! Kalifat DE muß verhindert werden und ich denke, es wird verhindert werden !	OFFENSE	ABUSE	1
@Der_Eisenhans @focusonline Soweit mir bekannt ist das Wort Muschi ein kosenahme für eine Katze die es auch Geschlechts spezifisch gibt. Als Schwanz oder Schweif bezeichnet man das End Stück eines Pferdes oder Hund. Beides nicht Ursprung der Fortpflanzung. Ich hoffe ich konnte helfen. :-)	OFFENSE	PROFANITY	1
Das AZ ist jetzt geschlossen. #ac1312	OTHER	OTHER	0
Gauland hat recht !! Was hat eine aus der Ziegenrasse in Deutschland,im Besonderen in 🇩🇪er Politik zu suchen? Nichts ! Fakt !	OFFENSE	ABUSE	1
@lizvlx @msulzbacher Weshalb? Antisemitismus, der sich auf auf Israel bezieht ist nach wie vor Antisemitismus	OTHER	OTHER	0
Alle meine persönlichen Ziele für heute erreicht. Wenn dann gleich noch Bayern gewinnt, kann ich mit einem Lächeln einschlafen. ... und hackedicht, ja vorallem hackedicht.	OTHER	OTHER	0
@Atomic_Ranch @Heinrich_Krug Du kannst froh sein dass die deutsche Erinnerungskultur nur für die 6 Mio. Edel-Opfer etwas übrig hat, eigentlich gehören euch auch die restlichen 50 Mio. angekreidet und zwar bis ins Grab!	OFFENSE	ABUSE	1
@connor_larkin @kjempeslu Klar kann man eine Minderheitsregierung versuchen, aber Politik ist eh kompliziert genug, da muss man nicht noch programmierte Unberechenbarkeit hinzufügen. Wir sind nicht im präsidentiellen System; im parlamentarischen trägt die legislative Mehrheit die Exekutive.	OTHER	OTHER	0
@sunnyboytande @uwegensheimer Bist du so etwas wie ein Sport-Groupie?	OTHER	OTHER	0
@Rattenkopf24 Da gebe ich voll Recht also nur noch AfD und die alten Altparteien auf den Schrott	OTHER	OTHER	0
Als FDJ Funktionärin weiss sie doch,wie das geht.	OFFENSE	INSULT	1
Es ist sehr erstaunlich, wie tief offenbar bei vielen ein emotionaler #Antiamerikanismus das politische Denken limitiert. |LBR| Da wird sogar eine sozialistische Gewaltdiktatur unterstützt, um diesem Hass auf die #USA zu frönen. |LBR| Sehr spannend das.	OTHER	OTHER	0
Heute drücke ich den @jusos fest die Daumen, die Martin Schulz &amp; seinem ganzen GroKo-Fanclub die rote Karte zeigen. Denn klar ist, wenn #spdbpt18 einer neuen #GroKo mit Merkel zustimmen, können sie gleich auf dem nächsten Friedhof ein Grab für ihre Partei schaufeln. #noGroKo	OTHER	OTHER	0
Wenn ihr schreibt „Ich wünsche euch fürs neue Jahr, dass all eure Wünsche wahr werden“.... wollt ihr WIRKLICH, dass ALLE meine Wünsche wahr werden? <U+0001F92A>	OTHER	OTHER	0
@MrMontyBrogan Was denn sonnst... sollte man Euch irgendwie ernst nehmen?	OFFENSE	INSULT	1
@MiataMuc @Claudia_Mertes Woher will Claudia denn wissen, was ich auf Halbmast setze?	OTHER	OTHER	0
@M0ntico83 Wahrscheinlich...wenn ich alt und gebrechlich...an welchen sich Feiglinge gerne zu schaffen machen... |LBR| Aber noch bin ich nicht soweit....ist nicht der erste den ich verprügle...	OFFENSE	ABUSE	1
@jouwatch GroKo ihr seit und bleibt dreckige Verbrecher und Massenmörder	OFFENSE	ABUSE	1
Wieviele Suren des Korans Bedarf es um zu zeigen,das der Islam sich nicht Refomiert hat? Er ist Rassistisch und Frauenfeindlich.Punkt...	OFFENSE	ABUSE	1
Frau #Bär von der #CSU ist ja wohl sehr weit entfernt von der wirklichen Realität #hartaberfair	OTHER	OTHER	0
@DJanecek @Die_Gruenen @cem_oezdemir Wenn das die TOP 5 ist, dann Gute Nacht Deutschland	OTHER	OTHER	0
Die #AfD ist beleidigt, sie brauchte mehrere Jahre, X Straftaten, #Pegida und 1000de #Wutbürger um Aufmerksamkeit zu bekommen. 100 #Lungenfachärzte #Pneumologen schaffen mit ihrer Unterschrift, unter ein mysteriöses Gutachten, dass die #GroKo tanzt!	OFFENSE	INSULT	1
@matalxis Ne, falsch verstanden. In Verhandlungen kann man immer bestimmte Dinge durchsetzen, andere nicht. Viel wird geredet über das, was vermeintlich fehlt oder zu wenig ist. Ist legitim. Mir ist aber auch wichtig, darüber zu reden, was durchgesetzt worden ist. Darum gehts.	OTHER	OTHER	0
@heinmax50 Ist dein Smartphone wasserdicht (IP67)? 😃	OTHER	OTHER	0
@SuperSitges2 @Tinimaus1110 Die öffentlich-rechtlichen sind Merkels Vasallen und unterstehen der Zensur Merkels!! Die Lügenpresse ebenfalls so wie SAT1 und RTL	OFFENSE	ABUSE	1
@nordbayern @NN_Online @CSU Wo war den eure „Umfrage“ im Keller eurer Kantine😂😂	OTHER	OTHER	0
@peteraltmaier @Besser_Deniz Für mich ist er ein deutschlandhasser. |LBR| Ich hoffe, er wird in der Türkei verurteilt. Und zwar lebenslänglich.	OFFENSE	ABUSE	1
"Fuad #Afane ruft zur Stunde am #brandenburgertor aktiv und deutlich zur Gewalt und #Intifada auf. ""Märtyrer"" werden mit #AllahuAkbar gefeiert. |LBR| @PolizeiBerlin_E wird kurz unruhig, mehr passiert nicht. |LBR| #Jerusalem"	OTHER	OTHER	0
Einmal als Bretzel mich besuchte, versuchten wir einen Kasten Bier leerzusaufen. |LBR| Wir sind aber vorher eingeschlafen. In der Küche. Beim Rauchen. |LBR| DAS HOLEN WIR NACH.	OTHER	OTHER	0
@NetReaper Deine Antwort passt grammatikalisch und logisch nicht zu meinem Tweet.	OTHER	OTHER	0
Der nächste der mich meldet den zieh ich nackt #realtalk	OFFENSE	ABUSE	1
@Prinz_Garten Natürlich bin ich ein Genie <U+0001F92A>	OTHER	OTHER	0
@Schnubb36 @Schockadin @gselsbaer @transsimian @Fjordspringer @oadiakosmos @3rd_stone_f_sun @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Fühlst du dich eigentlich auserwählt,weil du etwas spürst was mit wissenschaftlichen Methoden nicht nachweisbar ist?Wieso spüren wir bösen Atheisten und Agnostiker das nicht? Hat Gott uns direkt aussortiert? Es ist ja nicht so als hätten wir mal was gespürt und es dann abgelehnt.	OTHER	OTHER	0
@f_Noodles Und warum darf ich dann schon Fahrrad fahren <U+0001F914>	OTHER	OTHER	0
Die @CSU braucht kein neues Logo. |LBR| Neue, vor allem vertrauenswürdige Politiker sind gefragt. |LBR| Kein #Drehhofer. Keine grenzenlose Einwanderung. |LBR| Schaut's euch in AUT um, die machen es gerade vor, wie es geht.	OFFENSE	INSULT	1
@hortarimar Die Länger-hier-Lebenden im Vergleich zu Juden? Sie kleiner geschichtsloser Antisemit. In meiner Heimatstadt waren die Juden vermutlich vor den ersten Christen da.	OFFENSE	INSULT	1
@Lude69a @Ralf_Stegner sprach der clown,der noch nie ne frau hatte<U+0001F602>	OFFENSE	INSULT	1
für mich ist die Ehe für alle pervers und abartig	OFFENSE	ABUSE	1
Pfaffen und die US-Ostküste.Gleicher Glaube,gleiche Ideologie!	OFFENSE	ABUSE	1
Herzliche Einladungen zu unseren Gottesdiensten im Karmel Hannover |LBR| Sonntag 24.12.2017 Heiligabend |LBR| 09.00 Uhr Hl. Messe - 4. Advent |LBR| 17.00 Uhr gesungene 1.Vesper von Weihnachten |LBR| 19.00 Uhr Christmette	OTHER	OTHER	0
@dietmar_danz fröhlicher gruß aus der schönsten stadt der welt dietmar ⚓️	OTHER	OTHER	0
Welcher SPD soll ich glauben,etwa der,die Begriffe wie sozial u. demokr. seit Jahren verraten hat,die mich üb. Gabriel als Pack bezeichnet?	OTHER	OTHER	0
@Outback1963 @Heinrich_Krug Vergeben gerne ( Selig sind die geistig Armen ....)! Vergessen ist gefährlich.	OTHER	OTHER	0
@BlauekeP @anna_IIna Hubi...mei bisch du a deppeter....😂😂	OFFENSE	INSULT	1
Wir leben in Zeiten, in denen sich die eigentlichen Aggressoren zu Opfern stilisieren und ihre Angriffe als Verteidigung verkaufen. #NoAfD #AfD	OTHER	OTHER	0
Wenn Bio per se gesund ist, müsste einem Grünen der im Wald gesammelte Fliegenpilz ja besser munden, als mit #Glyphosat behandeltes Wurzelgemüse.	OTHER	OTHER	0
@TheRealAW2 @egon_dorge Arsch bewegen und arbeiten ist angesagt	OTHER	OTHER	0
@MartinSchulz Visa werden nur willkürlich erteilt. Die deutschen Botschaften machen unter Deckung ihres SPD Chefs auf Herrebmensch.	OFFENSE	INSULT	1
@MSchroeren Sie argumentieren auf Basis der Jahresproduktion. Schauen Sie sich den letzten Freitag zwischen 1700 und 1800 Uhr an. Was sehen Sie da? CL	OTHER	OTHER	0
#alsich16war , war Merkel auch schon Kanzlerin <U+0001F629><U+0001F92E>	OTHER	OTHER	0
@nightkiss661 WTF... Wie Geil!!! Da würde ich jetzt gerne mit meiner zunge rumlecken 😛😛😛😍	OFFENSE	PROFANITY	1
Wenn Ihr jetzt in der kalten Jahreszeit einen Obdachlosen seht, klärt diesen Mann bitte über seine weißen, heterosexuellen Privilegien auf.	OTHER	OTHER	0
SPD und Grüne haben uns die Türkei-Probleme erst eingebrockt, weil sie Erdogan den Despoten vom Bosporus jahrelang hofiert haben. #TVDuell	OTHER	OTHER	0
@waldenmonk @A_Flicklgruber 👍Gottes Strafe für die Schwulenlobby, folgt hoffentlich bald?	OFFENSE	ABUSE	1
Nasskalt draußen. Im Haus brüllen alle Heizungen. Der Kater liegt faul auf der Decke. Mein Kaffee dampft. |LBR| In 50 Jahren werden sich die Menschen darüber köstlich amüsieren, dass die größte Sorge von Politik und Panikmedien damals war, es könne im Winter etwas wärmer werden.	OFFENSE	INSULT	1
Wer kann mir helfen ? Wenn ich Frau doktor Merkel,, Im Erika'' anzeigen will ?! |LBR| Wegen Hochverrat gegenüber dem Deutschen Volke ,verfassung	OFFENSE	INSULT	1
@JunghanelEnrico konkrete Zahlen + Gründe, warum Frankreich grössten Exodus seit WW2 erlebt. Französische Juden @AmadeuAntonio @Schlimmbo2	OTHER	OTHER	0
Bei mir herrscht fassungslosigkeit was CDU CSU für einen Erfolg in der Zuwanderung von Hunderttausenden Muslimischen Invasoren verkaufen |LBR| AFD	OFFENSE	ABUSE	1
Unsere jetzige Regierung ist Verbrecherisch,Hochkriminell,AntiDEUTSCH,Korrupt und Geldgierig. Also ?? Was soll man mit so einen Scheiß ??	OFFENSE	ABUSE	1
@CayVL @KonseqLiberal Ich mach auch Dreier :)))	OTHER	OTHER	0
@Heike891 Prost Heike (Wat hat der Kerl für`n geiles Höschen (vorne gelb und hinten braun 😂😂😂) ich fasse es nicht 😂😂😂	OFFENSE	INSULT	1
@HartmutSchrewe Es handelt sich nicht um einen Priester der römisch-katholischen Kirche. Er gehört nicht zu uns und wir haben keine disziplinarische Gewalt.	OTHER	OTHER	0
@Guhelwi Runter vom Radweg!!!! |LBR| Und jahaaa.... für mich ist das da ein Radweg. Ein Radweg fürs MTB <U+261D><U+FE0F>	OTHER	OTHER	0
@Paeddy1994_yt @kanak68ers Seit wann magst du denn die Kartoffeln?<U+0001F914>	OFFENSE	INSULT	1
@SvenIsHell @wenig_worte @panorama_music @JKasek Dieser Vollversager Kretschmer sollte schon nach #Pegizei und #chemnitz abdanken - in der Hoffnung, dass heute nicht noch etwas schlimmes passiert	OFFENSE	INSULT	1
@Snoopy92 @liebbaerchen592 Kennst Du die Gründe meines Schweigens wirklich? Liebe Grüße an Dich, Bärchen und alle Ruhrpott-Freunde 😜	OTHER	OTHER	0
"@oadiakosmos @Schockadin @Fjordspringer @Schnubb36 @gselsbaer @transsimian @3rd_stone_f_sun @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Zunächst mal ist deine ""Lebensqualität"" heute trotz der genannten Einschränkungen deutlich höher als ohne wissenschaftliche Errungenschaften. Was Gentechnologie und Künstliche Intelligenz angeht werden diese unsere Lebensqualität noch weiter erhöhen. ..."	OTHER	OTHER	0
@Berlincopa @Hage_W Ideologie und Ressentiment trüben die Urteilskraft bis zur völligen Kenntnisnahmeverweigerung. Kennen wir von 1943ff	OTHER	OTHER	0
@SPIEGELONLINE Unfassbar!!!! ZDF Journalist Wolfgang Herles: „Wir müssen so berichten, wie es Frau Merkel vorgibt“.  War doch klar!!!	OFFENSE	ABUSE	1
Ich schäme mich, weil wir nicht in der Lage sind, unsere Bürgerinnen zu schützen. Gute Nacht Deutschland! Was kommt als nächstes?	OTHER	OTHER	0
@Birdie51411736 @petpanther0 @machtjanix23 @NoHerrman @teite99 @info2099 @lifetrend @ThomasGBauer @SchmiddieMaik @AthinaMala @charlie_silve @willjrosenblatt @feldenfrizz @nasanasal @_macmike @ellibisathide @MD_Franz Du kannst hebräisch als Worte lesen - also die Buchstaben, wie in anderen Sprachen auch und als Zahlen - als Code. Die Kabbalisten setzen noch eines drauf - da geht das alles auch noch andersherum -	OTHER	OTHER	0
@66Freedom66 Herr Lafer übernehmen Sie ,wir haben Genussmenschen aus Schwarzafrika,die haben Zuviel von Ihren Sendungen in ihrem Ehemaligen Heimatland gesehen , jetzt denken die das wäre unsere normale Ernährung!	OTHER	OTHER	0
Steuermehreinnahmen. Wofür? Blöde Frage. Es gibt so viele Löcher, |LBR| die gestopft werden müssen. Hört auf mit Steuergeschenken.	OTHER	OTHER	0
@RT_Deutsch Das kostet und bringt nix....	OTHER	OTHER	0
@fdp Weg mit dem #NetzDG. Kooperation mit allen im Bundestag vertretenen Abgeordneten um das Gesetz mit abstrakter Normenkontrollklage dem Verfassungsgericht vorzulegen. Dazu braucht es 25% der Parlamentarier.	OTHER	OTHER	0
@Wjanka634 @FeePatzer Und Deine sind extrem doof.	OFFENSE	INSULT	1
@gegenrechtsDE Dieses *Deppensternchen* ist also so eine Art Erkennungssymbol.	OTHER	OTHER	0
@aotto1968_2 Das ist die Folge wenn Schwachmaten wie Laschet und Konsorten Politik machen! 😨 👎	OFFENSE	INSULT	1
Ab morgen wird Pegida wieder ignoriert, man hat ja die hübschen Bilder für die nächsten 12 Monate, an denen man sich erwärmen kann, während sich der Hass weiter Montag für Montag manifestiert und wortwörtlich um sich schlägt <U+0001F937><U+0001F3FD><U+200D><U+2640><U+FE0F>	OTHER	OTHER	0
"Wisst Ihr noch, mit IM ""Erika"" wird es keine Maut geben 😂😂😂 wir schaffen das 😂😂😂 jo, das Chaos der Blitzbirnen hat sie geschafft 😜"	OFFENSE	INSULT	1
@choolie211 @AchimW Sicher das Sie noch im Land ist?!	OTHER	OTHER	0
@phoenix_de @GolinehAtai @Dornblueth @MichaelOThumann @DIEZEIT Ich befürchte wieder einseitiges Russland-Bashing!	OTHER	OTHER	0
@Heinrich_Krug @FritzvonSteiner Was Deutschland in Polen und Ungarn anprangert macht es selbst: die Regierung hievt willfährige Figuren auf einflussreiche Posten beim Bundesverfassungsgericht und beim Verfassungsschutz! - Diese werden sich natürlich mit genehmen Urteilen bedanken! Ein Hoch auf die Demokratie!	OTHER	OTHER	0
@SpohnMichael @ddbnews Jede Behausung kann ein Knast sein wenn du sie nicht verlassen kannst 😉	OTHER	OTHER	0
@RegSprecher Der hat und brauchte nicht solche Lügen und Märchen den Bürgern zu verklickern, wie Sie Herr Seibert! Aber es gibt eben Leute, die für Geld ALLES labern!	OFFENSE	INSULT	1
»Mehr Bürokratie wagen« #bürofloskeln	OTHER	OTHER	0
@pip_news @neythomas Nun ja, wir lassen ja nicht mal Fachkräfte einwandern. Eher im Gegenteil.	OTHER	OTHER	0
So ihr abgehalfterten SCHLABBERPUSSIS von der Süderstrasse!! |LBR| Es ist soweit!! |LBR| Mädels ab Körbchengrösse E nach vorne |LBR| ZUM ABSINGEN DER GRIESONALHYMNE!!	OFFENSE	ABUSE	1
@jouwatch @krippmarie Schlimm genug in solch einer Position als unglaubwürdig zu gelten...und trotzdem weiter beschäftigt zu werden...! |LBR| @AnjaReschke1	OFFENSE	INSULT	1
@Ninchen_ohne_Ka Galileo zufällig? Die haben uns letztens auch angefragt... Neeneenee	OTHER	OTHER	0
@mountainman1977 Ich kann mit Schlampen umgehen 😃	OFFENSE	ABUSE	1
@udostiehl @DoraGezwitscher Überlassen Sie die politische Bewertung Ihrer Tweets einfach den Fachleuten in den Parlamenten.<U+0001F609>	OTHER	OTHER	0
@buero_tweet @kahrs Du kannst @kahrs nicht folgen und die Tweets von @kahrs nicht ansehen, da Du blockiert wurdest. Mehr erfahren	OTHER	OTHER	0
Der wiklich besorgte Bürger #87Prozent versus 13Prozent #Wutbürger?	OTHER	OTHER	0
@Kittypunk7 Politik war damals schon scheisse....jetzt ist sie allerdings komplett beschissen.... |LBR| Unsere Politikerköpfe ist doch der reinste Abfall....	OFFENSE	ABUSE	1
@aktuelle_stunde @hreul Es wäre nun an der Zeit, dass dieser @hreul zurücktritt	OTHER	OTHER	0
@BILD Was? Sind die Taliban auch im 21. Jahrhundert angekommen und lassen sich von den Amis korrumpieren?<U+0001F923><U+0001F923>	OTHER	OTHER	0
@Hermann3004 Kann ich mir schlecht vorstellen. |LBR| Jeder Flughafen hat einen oder mehrere Enteisungswagen an Ort und Stelle. |LBR| Windräder stehen aber meistens in der Pampa, da muss so ein Hubschrauber erst mal einen weiten Weg anfliegen und kann auch nur begrenzt Enteisungsmittel dabei haben.	OTHER	OTHER	0
Die BRD &gt; lächerliches Bildungssystem züchtet Wahlschafe; Spaßgesellschaft mit Brot u. Spielen; Hausfrauen-Bildungs-TV ab 14:00 Uhr usw 😂😂😂	OFFENSE	ABUSE	1
Liebe Freunde, wenn ihr einen Infostand der Besatzerknechte seht,lacht sie aus!Seid Wehrwölfe!	OFFENSE	ABUSE	1
Die israelische Basketball-Nationalmannschaft gewinnt nach einem spannenden Spiel 82:80 gegen das deutsche Team #GERISR #EuroBasket2017	OTHER	OTHER	0
"@Ralf_Stegner Linke Politik entlarvt sich selbst |LBR| Wenn es den #Politclowns wirklich um die ""#Luftreinhaltung"" gehen würde, dann würde man natürlich sinnvoller Weise mit den Hauptverbrauchern beginnen wie Handelsschiffe, Flugzeuge, Fabriken usw und nicht die kleinen Bürgern enteignen."	OFFENSE	ABUSE	1
@krippmarie @jouwatch Die dummen deutschen Wähler...mit FDP u den Grünen am Bord werden unsere Probleme nur noch größer... |LBR| Ich schäme mich für meine Landsleute..	OFFENSE	ABUSE	1
@LouisMetapher @sternde 1.habe ich ihnen nicht erlaubt mich zu duzen. 2 zeigt mir diese Antwort gehen Argumente aus helfen nur noch Beleidigungen.	OTHER	OTHER	0
Bei Christus kann man Gott nicht verfehlen. |LBR| Martin Luther	OTHER	OTHER	0
@hugresch @saltomentale Das sehe ich anders, weil die pluralistische Demokratie damals noch eine ganz andere Art von Pluralismus war.	OTHER	OTHER	0
@aufklaerer2017 Habt ihr immer noch nicht verstanden das der Krieg gegen die Deutschen schon begonnen hat, das gehört zum Plan, es gibt genügend Hinweise das diese Leute absichtlich bewaffnet werden um solche Anschläge auszuführen	OFFENSE	ABUSE	1
@cgasch1 @maybritillner @KuehniKev So ist es, für mich ist Kühnert einer der Schulz und Nahles Knüppel zwischen den Beine wirft um sein eigenes Ego trotzig durchzusetzen.	OTHER	OTHER	0
Heute auf den Tag 6 Jahre Twitter. |LBR| Und ihr hässlichen LANGZEIT-SELBSTBEFRIEDIGER seid immer noch hier!! |LBR| Montag aus dem Bilderbuch.	OFFENSE	PROFANITY	1
Nun singt die #SPD in Bonn, allerdings nicht die deutsche Nationalhymne. Das machen nur andere Regierungen und Parteien die sich nicht in Deutschland befinden.	OTHER	OTHER	0
@ZDFWATCH @jorg_radek Schäm Dich, Leute anzupöbeln, die sich engagieren. Selbstgefällig. Stinkig.	OTHER	OTHER	0
@nemmersatt @Volker_Beck @Bundestag @Die_Gruenen @cducsubt Jetzt wird erstmal gefeiert! 🍾	OTHER	OTHER	0
@MalteKaufmann Logisch Merkels korrupte Richter haben Angst vor Rache der Bunten &amp; Co.	OTHER	OTHER	0
